"BehaviorSpace results (NetLogo 6.1.0)"
"diffusion-model-7.nlogo"
"social-influence-experiment"
"08/04/2019 23:24:04:269 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","network-density","num-agents","network-type","social-influence","broadcast-influence","fraction-influencers","influencers-weight","[step]","count turtles with [ adopted > 0 ]","count turtles with [ adopted = 1 ]","count influencers with [ adopted > 0 ]","count influencers with [ adopted = 1 ]","count followers with [ adopted > 0 ]","count followers with [ adopted = 1 ]"
"60","0.1","300","random","50","10","0.1","0.7","6","269","180","25","15","244","165"
"58","0.1","300","random","50","10","0.1","0.7","8","263","146","21","12","242","134"
"59","0.1","300","random","50","10","0.1","0.7","7","284","183","27","13","257","170"
"61","0.1","300","random","60","10","0.1","0.7","4","195","112","19","8","176","104"
"54","0.1","300","random","50","10","0.1","0.7","21","299","198","30","17","269","181"
"56","0.1","300","random","50","10","0.1","0.7","19","299","190","29","15","270","175"
"62","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"49","0.1","300","random","40","10","0.1","0.7","33","298","194","29","10","269","184"
"60","0.1","300","random","50","10","0.1","0.7","7","279","188","26","15","253","173"
"59","0.1","300","random","50","10","0.1","0.7","8","290","188","28","14","262","174"
"58","0.1","300","random","50","10","0.1","0.7","9","277","156","24","13","253","143"
"62","0.1","300","random","60","10","0.1","0.7","1","37","6","2","0","35","6"
"61","0.1","300","random","60","10","0.1","0.7","5","252","159","25","13","227","146"
"56","0.1","300","random","50","10","0.1","0.7","20","299","190","29","15","270","175"
"54","0.1","300","random","50","10","0.1","0.7","22","299","198","30","17","269","181"
"49","0.1","300","random","40","10","0.1","0.7","34","298","194","29","10","269","184"
"60","0.1","300","random","50","10","0.1","0.7","8","292","198","27","16","265","182"
"62","0.1","300","random","60","10","0.1","0.7","2","78","26","5","0","73","26"
"58","0.1","300","random","50","10","0.1","0.7","10","285","163","27","16","258","147"
"61","0.1","300","random","60","10","0.1","0.7","6","276","179","27","15","249","164"
"59","0.1","300","random","50","10","0.1","0.7","9","296","194","29","15","267","179"
"56","0.1","300","random","50","10","0.1","0.7","21","299","190","29","15","270","175"
"54","0.1","300","random","50","10","0.1","0.7","23","299","198","30","17","269","181"
"62","0.1","300","random","60","10","0.1","0.7","3","140","76","12","2","128","74"
"49","0.1","300","random","40","10","0.1","0.7","35","299","194","30","10","269","184"
"60","0.1","300","random","50","10","0.1","0.7","9","297","202","29","17","268","185"
"58","0.1","300","random","50","10","0.1","0.7","11","291","169","28","17","263","152"
"61","0.1","300","random","60","10","0.1","0.7","7","291","192","27","15","264","177"
"59","0.1","300","random","50","10","0.1","0.7","10","297","195","29","15","268","180"
"62","0.1","300","random","60","10","0.1","0.7","4","192","117","18","4","174","113"
"56","0.1","300","random","50","10","0.1","0.7","22","299","190","29","15","270","175"
"60","0.1","300","random","50","10","0.1","0.7","10","297","202","29","17","268","185"
"59","0.1","300","random","50","10","0.1","0.7","11","298","196","29","15","269","181"
"61","0.1","300","random","60","10","0.1","0.7","8","294","195","27","15","267","180"
"49","0.1","300","random","40","10","0.1","0.7","36","299","194","30","10","269","184"
"58","0.1","300","random","50","10","0.1","0.7","12","297","173","29","18","268","155"
"56","0.1","300","random","50","10","0.1","0.7","23","299","190","29","15","270","175"
"54","0.1","300","random","50","10","0.1","0.7","24","299","198","30","17","269","181"
"60","0.1","300","random","50","10","0.1","0.7","11","297","202","29","17","268","185"
"62","0.1","300","random","60","10","0.1","0.7","5","232","153","24","10","208","143"
"59","0.1","300","random","50","10","0.1","0.7","12","299","197","30","16","269","181"
"61","0.1","300","random","60","10","0.1","0.7","9","296","196","28","15","268","181"
"49","0.1","300","random","40","10","0.1","0.7","37","299","194","30","10","269","184"
"58","0.1","300","random","50","10","0.1","0.7","13","298","174","29","18","269","156"
"56","0.1","300","random","50","10","0.1","0.7","24","299","190","29","15","270","175"
"54","0.1","300","random","50","10","0.1","0.7","25","300","199","30","17","270","182"
"60","0.1","300","random","50","10","0.1","0.7","12","298","202","29","17","269","185"
"62","0.1","300","random","60","10","0.1","0.7","6","262","178","28","13","234","165"
"59","0.1","300","random","50","10","0.1","0.7","13","300","198","30","16","270","182"
"61","0.1","300","random","60","10","0.1","0.7","10","296","196","28","15","268","181"
"49","0.1","300","random","40","10","0.1","0.7","38","300","195","30","10","270","185"
"58","0.1","300","random","50","10","0.1","0.7","14","298","174","29","18","269","156"
"56","0.1","300","random","50","10","0.1","0.7","25","299","190","29","15","270","175"
"63","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"60","0.1","300","random","50","10","0.1","0.7","13","299","203","29","17","270","186"
"64","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"61","0.1","300","random","60","10","0.1","0.7","11","296","196","28","15","268","181"
"62","0.1","300","random","60","10","0.1","0.7","7","284","198","29","14","255","184"
"56","0.1","300","random","50","10","0.1","0.7","26","299","190","29","15","270","175"
"63","0.1","300","random","60","10","0.1","0.7","1","43","10","0","0","43","10"
"58","0.1","300","random","50","10","0.1","0.7","15","299","175","30","19","269","156"
"64","0.1","300","random","60","10","0.1","0.7","1","27","2","4","0","23","2"
"60","0.1","300","random","50","10","0.1","0.7","14","299","203","29","17","270","186"
"65","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"61","0.1","300","random","60","10","0.1","0.7","12","297","196","29","15","268","181"
"63","0.1","300","random","60","10","0.1","0.7","2","78","20","2","0","76","20"
"62","0.1","300","random","60","10","0.1","0.7","8","290","203","29","14","261","189"
"64","0.1","300","random","60","10","0.1","0.7","2","66","15","6","0","60","15"
"56","0.1","300","random","50","10","0.1","0.7","27","299","190","29","15","270","175"
"58","0.1","300","random","50","10","0.1","0.7","16","300","176","30","19","270","157"
"65","0.1","300","random","60","10","0.1","0.7","1","43","7","3","0","40","7"
"60","0.1","300","random","50","10","0.1","0.7","15","299","203","29","17","270","186"
"63","0.1","300","random","60","10","0.1","0.7","3","126","45","7","0","119","45"
"64","0.1","300","random","60","10","0.1","0.7","3","134","60","14","6","120","54"
"61","0.1","300","random","60","10","0.1","0.7","13","297","196","29","15","268","181"
"62","0.1","300","random","60","10","0.1","0.7","9","294","207","30","15","264","192"
"65","0.1","300","random","60","10","0.1","0.7","2","86","29","7","2","79","27"
"56","0.1","300","random","50","10","0.1","0.7","28","299","190","29","15","270","175"
"66","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"63","0.1","300","random","60","10","0.1","0.7","4","185","89","13","5","172","84"
"60","0.1","300","random","50","10","0.1","0.7","16","299","203","29","17","270","186"
"64","0.1","300","random","60","10","0.1","0.7","4","191","104","16","7","175","97"
"65","0.1","300","random","60","10","0.1","0.7","3","146","72","12","3","134","69"
"61","0.1","300","random","60","10","0.1","0.7","14","298","197","29","15","269","182"
"66","0.1","300","random","60","10","0.1","0.7","1","36","11","3","0","33","11"
"62","0.1","300","random","60","10","0.1","0.7","10","296","209","30","15","266","194"
"56","0.1","300","random","50","10","0.1","0.7","29","299","190","29","15","270","175"
"64","0.1","300","random","60","10","0.1","0.7","5","235","139","19","9","216","130"
"60","0.1","300","random","50","10","0.1","0.7","17","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","2","70","28","6","1","64","27"
"61","0.1","300","random","60","10","0.1","0.7","15","298","197","29","15","269","182"
"63","0.1","300","random","60","10","0.1","0.7","5","226","122","18","8","208","114"
"62","0.1","300","random","60","10","0.1","0.7","11","299","212","30","15","269","197"
"65","0.1","300","random","60","10","0.1","0.7","4","199","114","17","6","182","108"
"56","0.1","300","random","50","10","0.1","0.7","30","299","190","29","15","270","175"
"64","0.1","300","random","60","10","0.1","0.7","6","256","154","22","11","234","143"
"60","0.1","300","random","50","10","0.1","0.7","18","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","3","130","66","15","8","115","58"
"62","0.1","300","random","60","10","0.1","0.7","12","299","212","30","15","269","197"
"61","0.1","300","random","60","10","0.1","0.7","16","298","197","29","15","269","182"
"56","0.1","300","random","50","10","0.1","0.7","31","299","190","29","15","270","175"
"65","0.1","300","random","60","10","0.1","0.7","5","249","159","21","9","228","150"
"63","0.1","300","random","60","10","0.1","0.7","6","253","140","21","9","232","131"
"64","0.1","300","random","60","10","0.1","0.7","7","273","171","26","15","247","156"
"60","0.1","300","random","50","10","0.1","0.7","19","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","4","194","119","19","11","175","108"
"62","0.1","300","random","60","10","0.1","0.7","13","299","212","30","15","269","197"
"61","0.1","300","random","60","10","0.1","0.7","17","298","197","29","15","269","182"
"65","0.1","300","random","60","10","0.1","0.7","6","273","179","24","10","249","169"
"56","0.1","300","random","50","10","0.1","0.7","32","299","190","29","15","270","175"
"63","0.1","300","random","60","10","0.1","0.7","7","276","162","26","14","250","148"
"64","0.1","300","random","60","10","0.1","0.7","8","289","186","29","17","260","169"
"60","0.1","300","random","50","10","0.1","0.7","20","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","5","234","151","21","12","213","139"
"61","0.1","300","random","60","10","0.1","0.7","18","299","198","29","15","270","183"
"62","0.1","300","random","60","10","0.1","0.7","14","299","212","30","15","269","197"
"65","0.1","300","random","60","10","0.1","0.7","7","284","189","25","11","259","178"
"56","0.1","300","random","50","10","0.1","0.7","33","299","190","29","15","270","175"
"63","0.1","300","random","60","10","0.1","0.7","8","285","171","27","15","258","156"
"64","0.1","300","random","60","10","0.1","0.7","9","294","191","29","17","265","174"
"60","0.1","300","random","50","10","0.1","0.7","21","299","203","29","17","270","186"
"61","0.1","300","random","60","10","0.1","0.7","19","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","34","299","190","29","15","270","175"
"62","0.1","300","random","60","10","0.1","0.7","15","300","213","30","15","270","198"
"65","0.1","300","random","60","10","0.1","0.7","8","292","194","28","12","264","182"
"64","0.1","300","random","60","10","0.1","0.7","10","295","192","29","17","266","175"
"60","0.1","300","random","50","10","0.1","0.7","22","299","203","29","17","270","186"
"63","0.1","300","random","60","10","0.1","0.7","9","290","175","28","16","262","159"
"66","0.1","300","random","60","10","0.1","0.7","6","266","178","23","14","243","164"
"61","0.1","300","random","60","10","0.1","0.7","20","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","35","299","190","29","15","270","175"
"65","0.1","300","random","60","10","0.1","0.7","9","295","197","29","13","266","184"
"64","0.1","300","random","60","10","0.1","0.7","11","296","193","30","18","266","175"
"60","0.1","300","random","50","10","0.1","0.7","23","299","203","29","17","270","186"
"67","0.1","300","random","60","10","0.1","0.7","0","0","0","0","0","0","0"
"61","0.1","300","random","60","10","0.1","0.7","21","299","198","29","15","270","183"
"66","0.1","300","random","60","10","0.1","0.7","7","283","194","26","16","257","178"
"56","0.1","300","random","50","10","0.1","0.7","36","299","190","29","15","270","175"
"65","0.1","300","random","60","10","0.1","0.7","10","297","199","29","13","268","186"
"67","0.1","300","random","60","10","0.1","0.7","1","38","8","4","0","34","8"
"63","0.1","300","random","60","10","0.1","0.7","10","293","178","28","16","265","162"
"64","0.1","300","random","60","10","0.1","0.7","12","297","194","30","18","267","176"
"60","0.1","300","random","50","10","0.1","0.7","24","299","203","29","17","270","186"
"61","0.1","300","random","60","10","0.1","0.7","22","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","37","299","190","29","15","270","175"
"67","0.1","300","random","60","10","0.1","0.7","2","70","24","7","3","63","21"
"64","0.1","300","random","60","10","0.1","0.7","13","297","194","30","18","267","176"
"60","0.1","300","random","50","10","0.1","0.7","25","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","8","294","203","29","19","265","184"
"65","0.1","300","random","60","10","0.1","0.7","11","299","201","29","13","270","188"
"61","0.1","300","random","60","10","0.1","0.7","23","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","38","299","190","29","15","270","175"
"63","0.1","300","random","60","10","0.1","0.7","11","295","180","29","17","266","163"
"64","0.1","300","random","60","10","0.1","0.7","14","299","195","30","18","269","177"
"60","0.1","300","random","50","10","0.1","0.7","26","299","203","29","17","270","186"
"67","0.1","300","random","60","10","0.1","0.7","3","142","77","13","8","129","69"
"65","0.1","300","random","60","10","0.1","0.7","12","299","201","29","13","270","188"
"66","0.1","300","random","60","10","0.1","0.7","9","298","207","30","20","268","187"
"61","0.1","300","random","60","10","0.1","0.7","24","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","39","299","190","29","15","270","175"
"64","0.1","300","random","60","10","0.1","0.7","15","299","195","30","18","269","177"
"63","0.1","300","random","60","10","0.1","0.7","12","297","182","29","17","268","165"
"60","0.1","300","random","50","10","0.1","0.7","27","299","203","29","17","270","186"
"66","0.1","300","random","60","10","0.1","0.7","10","298","207","30","20","268","187"
"65","0.1","300","random","60","10","0.1","0.7","13","300","202","30","14","270","188"
"61","0.1","300","random","60","10","0.1","0.7","25","299","198","29","15","270","183"
"56","0.1","300","random","50","10","0.1","0.7","40","299","190","29","15","270","175"
"64","0.1","300","random","60","10","0.1","0.7","16","299","195","30","18","269","177"
